iata,name,country,region,latitude,longitude,facility_type,init_capacity,security_level,in_charge
ENL,Centralia Municipal Airport,US,US-IL,38.515098571799996,-89.0911026001,small_airport,0,10,True
ENV,Wendover Airport,US,US-UT,40.7187004089,-114.03099823,medium_airport,0,20,False
ENW,Kenosha Regional Airport,US,US-WI,42.59569931,-87.92780304,medium_airport,0,20,False
EOK,Keokuk Municipal Airport,US,US-IA,40.459899902299995,-91.4284973145,small_airport,0,10,False
EPH,Ephrata Municipal Airport,US,US-WA,47.30759811,-119.5159988,small_airport,0,10,False
EDK,Captain Jack Thomas El Dorado Airport,US,US-KS,37.7741012573,-96.81759643550001,small_airport,0,10,True
ERI,Erie International Tom Ridge Field,US,US-PA,42.0831270134,-80.1738667488,large_airport,231,30,False
ERR,Errol Airport,US,US-NH,44.7924995422,-71.1641998291,small_airport,0,10,False
ERV,Kerrville Municipal Louis Schreiner Field,US,US-TX,29.9766998291,-99.08570098879999,small_airport,0,10,True
ESC,Delta County Airport,US,US-MI,45.7226982117,-87.0936965942,small_airport,102,10,False
ESF,Esler Regional Airport,US,US-LA,31.3948993683,-92.2957992554,medium_airport,0,20,True
ESN,Easton Newnam Field,US,US-MD,38.8041992188,-76.06900024410001,small_airport,0,10,False
EST,Estherville Municipal Airport,US,US-IA,43.40739822,-94.74639893,small_airport,0,10,False
ESW,Easton State Airport,US,US-WA,47.2541999817,-121.185997009,small_airport,0,10,False
ETB,West Bend Municipal Airport,US,US-WI,43.4221992493,-88.1278991699,small_airport,0,10,False
ETN,Eastland Municipal Airport,US,US-TX,32.4135017395,-98.80979919430001,small_airport,0,10,True
EUF,Weedon Field,US,US-AL,31.9512996674,-85.1288986206,small_airport,0,10,True
EUG,Mahlon Sweet Field,US,US-OR,44.12459945678711,-123.21199798583984,medium_airport,917,20,False
EVM,Eveleth Virginia Municipal Airport,US,US-MN,47.42509842,-92.49849701,small_airport,0,10,False
EVV,Evansville Regional Airport,US,US-IN,38.0369987488,-87.5324020386,medium_airport,643,20,True
EVW,Evanston-Uinta County Airport-Burns Field,US,US-WY,41.27479935,-111.0350037,medium_airport,0,20,False
EWB,New Bedford Regional Airport,US,US-MA,41.67610168457031,-70.95690155029297,medium_airport,0,20,False
EWK,Newton City-County Airport,US,US-KS,38.058200836199994,-97.2744979858,small_airport,0,10,True
EWN,Coastal Carolina Regional Airport,US,US-NC,35.0730018616,-77.04290008539999,medium_airport,414,20,False
EWR,Newark Liberty International Airport,US,US-NJ,40.692501068115234,-74.168701171875,large_airport,21985,30,False
EYW,Key West International Airport,US,US-FL,24.556100845336914,-81.75959777832031,medium_airport,730,20,False
WIB,Wilbarger County Airport,US,US-TX,34.2257003784,-99.2837982178,small_airport,0,10,True
RBK,French Valley Airport,US,US-CA,33.5741996765,-117.127998352,small_airport,0,10,True
FAF,Felker Army Air Field,US,US-VA,37.132499694799996,-76.60880279540001,medium_airport,0,20,False
FAM,Farmington Regional Airport,US,US-MO,37.76110077,-90.4285965,small_airport,0,10,True
FAR,Hector International Airport,US,US-ND,46.92070007324219,-96.81580352783203,medium_airport,874,20,False
FAT,Fresno Yosemite International Airport,US,US-CA,36.77619934082031,-119.71800231933594,medium_airport,2087,20,True
FAY,Fayetteville Regional Grannis Field,US,US-NC,34.9911994934082,-78.88030242919922,medium_airport,662,20,False
FBG,Simmons Army Air Field,US,US-NC,35.13180161,-78.93669891,medium_airport,0,20,False
FBL,Faribault Municipal Airport-Liz Wall Strohfus Field,US,US-MN,44.32844,-93.312534,small_airport,0,10,False
FBR,Fort Bridger Airport,US,US-WY,41.3918991089,-110.406997681,small_airport,0,10,False
FBY,Fairbury Municipal Airport,US,US-NE,40.182998657199995,-97.16929626459999,small_airport,0,10,False
FCH,Fresno Chandler Executive Airport,US,US-CA,36.73239899,-119.8199997,small_airport,0,10,True
FCM,Flying Cloud Airport,US,US-MN,44.8272018433,-93.45709991460001,small_airport,0,10,False
FCS,Butts AAF (Fort Carson) Air Field,US,US-CO,38.67839813,-104.7570038,medium_airport,0,20,True
FCY,Forrest City Municipal Airport,US,US-AR,34.942001342800005,-90.7750015259,small_airport,0,10,True
FDK,Frederick Municipal Airport,US,US-MD,39.417598724399994,-77.3742980957,small_airport,0,10,False
FDR,Frederick Regional Airport,US,US-OK,34.35200119,-98.98390198,small_airport,0,10,True
FDY,Findlay Airport,US,US-OH,41.013500213600004,-83.66870117190001,medium_airport,0,20,False
FEP,Albertus Airport,US,US-IL,42.2462005615,-89.58200073239999,small_airport,0,10,False
FET,Fremont Municipal Airport,US,US-NE,41.44910049,-96.52020264,small_airport,0,10,False
FFA,First Flight Airport,US,US-NC,36.0181999207,-75.67130279540001,small_airport,0,10,False
FFL,Fairfield Municipal Airport,US,US-IA,41.0532989502,-91.9788970947,small_airport,0,10,False
FFM,Fergus Falls Municipal Airport - Einar Mickelson Field,US,US-MN,46.28440094,-96.15670013,small_airport,0,10,False
FFO,Wright-Patterson Air Force Base,US,US-OH,39.8260993958,-84.0483016968,large_airport,0,30,False
FFT,Capital City Airport,US,US-KY,38.18249893,-84.90470123,small_airport,0,10,False
MSC,Falcon Field,US,US-AZ,33.4608001709,-111.727996826,small_airport,0,10,True
FRD,Friday Harbor Airport,US,US-WA,48.5219993591,-123.024002075,small_airport,0,10,False
FHU,Sierra Vista Municipal Libby Army Air Field,US,US-AZ,31.588499069213867,-110.34400177001953,medium_airport,0,20,True
FKL,Venango Regional Airport,US,US-PA,41.3778991699,-79.8603973389,medium_airport,0,20,False
FKN,Franklin Municipal-John Beverly Rose Airport,US,US-VA,36.6981010437,-76.9038009644,small_airport,0,10,False
FLD,Fond du Lac County Airport,US,US-WI,43.7711982727,-88.48840332030001,small_airport,0,10,False
FLG,Flagstaff Pulliam Airport,US,US-AZ,35.13850021,-111.6709976,medium_airport,352,20,True
FLL,Fort Lauderdale Hollywood International Airport,US,US-FL,26.072599,-80.152702,large_airport,13737,30,False
FLO,Florence Regional Airport,US,US-SC,34.18539810180664,-79.7238998413086,medium_airport,0,20,False
FLP,Marion County Regional Airport,US,US-AR,36.29090118,-92.59030151,small_airport,0,10,True
FLV,Sherman Army Air Field,US,US-KS,39.3683013916,-94.9147033691,small_airport,0,10,True
FLX,Fallon Municipal Airport,US,US-NV,39.4990997314,-118.749000549,small_airport,0,10,True
FME,Tipton Airport,US,US-MD,39.08539962769999,-76.7593994141,medium_airport,0,20,False
FMH,Cape Cod Coast Guard Air Station,US,US-MA,41.6584014893,-70.5214004517,small_airport,0,10,False
FMN,Four Corners Regional Airport,US,US-NM,36.741199493399996,-108.230003357,medium_airport,0,20,True
FMY,Page Field,US,US-FL,26.58659935,-81.86329650879999,medium_airport,0,20,False
FNL,Northern Colorado Regional Airport,US,US-CO,40.451804,-105.011,small_airport,0,10,False
FNT,Bishop International Airport,US,US-MI,42.96540069580078,-83.74359893798828,medium_airport,557,20,False
FOD,Fort Dodge Regional Airport,US,US-IA,42.55149841,-94.19259644,medium_airport,0,20,False
FOE,Topeka Regional Airport - Forbes Field,US,US-KS,38.950901031499995,-95.66359710690001,medium_airport,0,20,True
FOK,Francis S Gabreski Airport,US,US-NY,40.8437004089,-72.6317977905,small_airport,0,10,False
FIL,Fillmore Municipal Airport,US,US-UT,38.95830154,-112.362999,small_airport,0,10,True
FPR,St Lucie County International Airport,US,US-FL,27.49510002,-80.36830139,medium_airport,0,20,False
FRG,Republic Airport,US,US-NY,40.7288017273,-73.4133987427,medium_airport,0,20,False
FRH,French Lick Municipal Airport,US,US-IN,38.5061988831,-86.63690185550001,small_airport,0,10,True
FRI,Marshall Army Air Field,US,US-KS,39.05530167,-96.76450348,medium_airport,0,20,True
FRM,Fairmont Municipal Airport,US,US-MN,43.643901825,-94.4156036377,small_airport,0,10,False
FRR,Front Royal Warren County Airport,US,US-VA,38.9174995422,-78.25350189210002,small_airport,0,10,False
FSD,Joe Foss Field Airport,US,US-SD,43.582000732400004,-96.741897583,medium_airport,1057,20,False
FSI,Henry Post Army Air Field (Fort Sill),US,US-OK,34.64979935,-98.40219879,medium_airport,0,20,True
FSK,Fort Scott Municipal Airport,US,US-KS,37.7984008789,-94.7694015503,small_airport,0,10,True
FSM,Fort Smith Regional Airport,US,US-AR,35.33660125732422,-94.36740112304688,large_airport,396,30,True
FST,Fort Stockton Pecos County Airport,US,US-TX,30.9157009125,-102.916000366,medium_airport,0,20,True
FSU,Fort Sumner Municipal Airport,US,US-NM,34.4833984375,-104.217002869,small_airport,0,10,True
FMS,Fort Madison Municipal Airport,US,US-IA,40.659301757799994,-91.3267974854,small_airport,0,10,False
FTK,Godman Army Air Field,US,US-KY,37.907100677500004,-85.9720993042,medium_airport,0,20,True
FTW,Fort Worth Meacham International Airport,US,US-TX,32.819801,-97.362396,large_airport,0,30,True
FTY,Fulton County Airport Brown Field,US,US-GA,33.7790985107,-84.5214004517,medium_airport,0,20,False
FUL,Fullerton Municipal Airport,US,US-CA,33.8720016479,-117.980003357,small_airport,0,10,True
WFK,Northern Aroostook Regional Airport,US,US-ME,47.2854995728,-68.31279754639999,small_airport,0,10,False
FWA,Fort Wayne International Airport,US,US-IN,40.97850037,-85.19509888,large_airport,1156,30,False
FXE,Fort Lauderdale Executive Airport,US,US-FL,26.1972999573,-80.1707000732,medium_airport,0,20,False
FXY,Forest City Municipal Airport,US,US-IA,43.23469925,-93.62409973,small_airport,0,10,False
FYM,Fayetteville Municipal Airport,US,US-TN,35.059700012200004,-86.5640029907,small_airport,0,10,True
FYV,Drake Field,US,US-AR,36.00510025024414,-94.17009735107422,medium_airport,0,20,True
GAD,Northeast Alabama Regional Airport,US,US-AL,33.972599,-86.088996,small_airport,0,10,True
GAG,Gage Airport,US,US-OK,36.295501709,-99.7763977051,small_airport,0,10,True
GAI,Montgomery County Airpark,US,US-MD,39.168300628699996,-77.1660003662,small_airport,0,10,False
GBD,Great Bend Municipal Airport,US,US-KS,38.3442993164,-98.8591995239,small_airport,0,10,True
GBG,Galesburg Municipal Airport,US,US-IL,40.937999725299996,-90.431098938,small_airport,0,10,False
GBR,Walter J. Koladza Airport,US,US-MA,42.18420029,-73.40319824,small_airport,0,10,False
GCC,Gillette Campbell County Airport,US,US-WY,44.348899841299996,-105.539001465,medium_airport,120,20,False
JDA,Grant Co Regional/Ogilvie Field,US,US-OR,44.40420151,-118.9629974,small_airport,0,10,False
GCK,Garden City Regional Airport,US,US-KS,37.9275016785,-100.723999023,medium_airport,120,20,True
GCN,Grand Canyon National Park Airport,US,US-AZ,35.95240020751953,-112.14700317382812,medium_airport,0,20,True
GCY,Greeneville-Greene County Municipal Airport,US,US-TN,36.19300079,-82.81510162,small_airport,0,10,False
GDM,Gardner Municipal Airport,US,US-MA,42.5499992371,-72.0160980225,small_airport,0,10,False
GDV,Dawson Community Airport,US,US-MT,47.13869858,-104.8069992,medium_airport,0,20,False
GDW,Gladwin Zettel Memorial Airport,US,US-MI,43.9706001282,-84.47499847410002,small_airport,0,10,False
GED,Sussex County Airport,US,US-DE,38.68920135,-75.35890198,small_airport,0,10,False
GEG,Spokane International Airport,US,US-WA,47.61989974975586,-117.53399658203125,large_airport,2053,30,False
GEY,South Big Horn County Airport,US,US-WY,44.51679993,-108.0830002,small_airport,0,10,False
GFK,Grand Forks International Airport,US,US-ND,47.949299,-97.176102,medium_airport,330,20,False
GFL,Floyd Bennett Memorial Airport,US,US-NY,43.3412017822,-73.6102981567,medium_airport,0,20,False
GGE,Georgetown County Airport,US,US-SC,33.3116989136,-79.3196029663,small_airport,0,10,False
GGG,East Texas Regional Airport,US,US-TX,32.38399887084961,-94.71150207519531,medium_airport,163,20,True
GGW,Wokal Field Glasgow International Airport,US,US-MT,48.212502,-106.614998,medium_airport,0,20,False
GHM,Centerville Municipal Airport,US,US-TN,35.8373985291,-87.44539642330001,small_airport,0,10,True
GIF,Winter Haven Regional Airport - Gilbert Field,US,US-FL,28.062901,-81.753304,small_airport,0,10,False
GJT,Grand Junction Regional Airport,US,US-CO,39.1223983765,-108.527000427,medium_airport,677,20,True
MEJ,Port Meadville Airport,US,US-PA,41.62649918,-80.21469879,small_airport,0,10,False
GKT,Gatlinburg-Pigeon Forge Airport,US,US-TN,35.85779953,-83.52870178219999,small_airport,0,10,False
GLD,Renner Field-Goodland Municipal Airport,US,US-KS,39.37060165,-101.6989975,medium_airport,0,20,True
GLE,Gainesville Municipal Airport,US,US-TX,33.651401519800004,-97.1969985962,small_airport,0,10,True
GLH,Mid Delta Regional Airport,US,US-MS,33.4828987121582,-90.98560333251953,medium_airport,0,20,True
GLR,Gaylord Regional Airport,US,US-MI,45.013500213600004,-84.7035980225,small_airport,0,10,False
GLS,Scholes International At Galveston Airport,US,US-TX,29.265300750732422,-94.86039733886719,medium_airport,0,20,True
GLW,Glasgow Municipal Airport,US,US-KY,37.03179932,-85.9536972,small_airport,0,10,True
GMU,Greenville Downtown Airport,US,US-SC,34.847900390599996,-82.34999847410002,medium_airport,0,20,False
GNG,Gooding Municipal Airport,US,US-ID,42.91719818,-114.7649994,small_airport,0,10,False
GNT,Grants-Milan Municipal Airport,US,US-NM,35.167301178,-107.902000427,small_airport,0,10,True
GNV,Gainesville Regional Airport,US,US-FL,29.6900997162,-82.2717971802,medium_airport,892,20,False
GOK,Guthrie-Edmond Regional Airport,US,US-OK,35.84980011,-97.41560364,small_airport,0,10,True
GON,Groton New London Airport,US,US-CT,41.330101013183594,-72.04509735107422,medium_airport,0,20,False
FCA,Glacier Park International Airport,US,US-MT,48.31050109863281,-114.25599670410156,medium_airport,634,20,False
GPT,Gulfport Biloxi International Airport,US,US-MS,30.40730094909668,-89.07009887695312,large_airport,776,30,True
GPZ,Grand Rapids Itasca Co-Gordon Newstrom field,US,US-MN,47.21110153,-93.50980377,small_airport,0,10,False
GQQ,Galion Municipal Airport,US,US-OH,40.7533988953,-82.7238006592,small_airport,0,10,False
GRB,Austin Straubel International Airport,US,US-WI,44.48509979248047,-88.12960052490234,large_airport,1081,30,False
GRD,Greenwood County Airport,US,US-SC,34.2486991882,-82.15910339359999,small_airport,0,10,False
GRE,Greenville Airport,US,US-IL,38.8362007141,-89.37840271,small_airport,0,10,True
GRF,Gray Army Air Field,US,US-WA,47.07920074,-122.5810013,medium_airport,0,20,False
GRI,Central Nebraska Regional Airport,US,US-NE,40.967498779296875,-98.30960083007812,medium_airport,184,20,False
GRK,Robert Gray  Army Air Field Airport,US,US-TX,31.067199707,-97.82890319820001,medium_airport,572,20,True
GRN,Gordon Municipal Airport,US,US-NE,42.8059997559,-102.175003052,small_airport,0,10,False
GRR,Gerald R. Ford International Airport,US,US-MI,42.88079834,-85.52279663,medium_airport,3189,20,False
GSB,Seymour Johnson Air Force Base,US,US-NC,35.33940125,-77.96060181,large_airport,0,30,False
GSH,Goshen Municipal Airport,US,US-IN,41.526401519800004,-85.79290008539999,small_airport,0,10,False
GSO,Piedmont Triad International Airport,US,US-NC,36.097801208496094,-79.93730163574219,large_airport,2284,30,False
GSP,Greenville Spartanburg International Airport,US,US-SC,34.8956985474,-82.2189025879,large_airport,2619,30,False
GTF,Great Falls International Airport,US,US-MT,47.48199844,-111.3710022,medium_airport,310,20,False
GTG,Grantsburg Municipal Airport,US,US-WI,45.7980995178,-92.6643981934,small_airport,0,10,False
GTR,Golden Triangle Regional Airport,US,US-MS,33.450298309299995,-88.5914001465,medium_airport,208,20,True
GUC,Gunnison Crested Butte Regional Airport,US,US-CO,38.53390121,-106.9329987,small_airport,0,10,True
GUP,Gallup Municipal Airport,US,US-NM,35.511100769,-108.789001465,medium_airport,0,20,True
GUS,Grissom Air Reserve Base,US,US-IN,40.648101806599996,-86.1520996094,large_airport,0,30,False
GUY,Guymon Municipal Airport,US,US-OK,36.6851005554,-101.508003235,medium_airport,0,20,True
GVL,Lee Gilmer Memorial Airport,US,US-GA,34.27259827,-83.8302002,small_airport,0,10,False
GVT,Majors Airport,US,US-TX,33.0677986145,-96.0652999878,small_airport,0,10,True
GWO,Greenwood–Leflore Airport,US,US-MS,33.4943008423,-90.0847015381,medium_airport,0,20,True
GWS,Glenwood Springs Municipal Airport,US,US-CO,39.5083007812,-107.310997009,small_airport,0,10,True
KGX,Grayling Airport,US,US-AK,62.895187,-160.066289,small_airport,0,10,False
GXY,Greeley–Weld County Airport,US,US-CO,40.4374008179,-104.633003235,small_airport,0,10,False
GDC,Donaldson Field Airport,US,US-SC,34.758301,-82.376404,small_airport,0,10,False
PNX,North Texas Regional Airport/Perrin Field,US,US-TX,33.714099884,-96.6736984253,small_airport,0,10,True
GYR,Phoenix Goodyear Airport,US,US-AZ,33.4225006104,-112.375999451,small_airport,0,10,True
GYY,Gary Chicago International Airport,US,US-IN,41.61629867553711,-87.41280364990234,medium_airport,0,20,False
KGZ,Glacier Creek Airport,US,US-AK,61.4551010132,-142.380996704,small_airport,0,10,False
HAB,Marion County Rankin Fite Airport,US,US-AL,34.11759949,-87.99819946,small_airport,0,10,True
HAF,Half Moon Bay Airport,US,US-CA,37.513401031499995,-122.500999451,small_airport,0,10,True
HAI,Three Rivers Municipal Dr Haines Airport,US,US-MI,41.9598007202,-85.59339904790001,small_airport,0,10,False
HAO,Butler Co Regional Airport - Hogan Field,US,US-OH,39.363800048799995,-84.5220031738,small_airport,0,10,False
HBG,Hattiesburg Bobby L Chain Municipal Airport,US,US-MS,31.26479912,-89.25279999,medium_airport,0,20,True
HBR,Hobart Regional Airport,US,US-OK,34.991317,-99.051313,medium_airport,0,20,True
HDE,Brewster Field,US,US-NE,40.452099,-99.336502,small_airport,0,10,False
HDN,Yampa Valley Airport,US,US-CO,40.48120117,-107.2180023,small_airport,0,10,False
HEE,Thompson-Robbins Airport,US,US-AR,34.576571,-90.67616,small_airport,0,10,True
MNZ,Manassas Regional Airport/Harry P. Davis Field,US,US-VA,38.72140121,-77.51540375,small_airport,0,10,False
HEZ,Hardy-Anders Field / Natchez-Adams County Airport,US,US-MS,31.613738,-91.297313,small_airport,0,10,True
HFD,Hartford Brainard Airport,US,US-CT,41.736698150635,-72.649398803711,medium_airport,0,20,False
HFF,Mackall Army Air Field,US,US-NC,35.036288,-79.497755,small_airport,0,10,False
HGR,Hagerstown Regional Richard A Henson Field,US,US-MD,39.707901,-77.72949982,medium_airport,18,20,False
HHR,Jack Northrop Field Hawthorne Municipal Airport,US,US-CA,33.922798,-118.334999,medium_airport,0,20,True
HUJ,Stan Stamper Municipal Airport,US,US-OK,34.03480148,-95.54190063,small_airport,0,10,True
HIB,Range Regional Airport,US,US-MN,47.38660049,-92.83899689,large_airport,102,30,False
HIE,Mount Washington Regional Airport,US,US-NH,44.367637,-71.544502,small_airport,0,10,False
HIF,Hill Air Force Base,US,US-UT,41.12403,-111.973086,medium_airport,0,20,False
HII,Lake Havasu City Airport,US,US-AZ,34.571098,-114.358002,small_airport,0,10,True
HIO,Portland Hillsboro Airport,US,US-OR,45.540401,-122.949997,medium_airport,0,20,False
HKA,Blytheville Municipal Airport,US,US-AR,35.940399169900004,-89.83080291750001,small_airport,0,10,True
HKS,Hawkins Field,US,US-MS,32.33449936,-90.22219849,small_airport,0,10,True
HKY,Hickory Regional Airport,US,US-NC,35.74110031,-81.38950348,medium_airport,0,20,False
HLB,Hillenbrand Industries Airport,US,US-IN,39.344501495399996,-85.25830078119999,small_airport,0,10,True
HLC,Hill City Municipal Airport,US,US-KS,39.37879944,-99.83149719,small_airport,0,10,True
HLG,Wheeling Ohio County Airport,US,US-WV,40.1749992371,-80.6463012695,medium_airport,0,20,False
HLM,Park Township Airport,US,US-MI,42.7958984375,-86.1620025635,small_airport,0,10,False
HLN,Helena Regional Airport,US,US-MT,46.6068000793457,-111.98300170898438,medium_airport,221,20,False
HLR,Hood Army Air Field,US,US-TX,31.138700485199998,-97.71450042720001,medium_airport,0,20,True
HMN,Holloman Air Force Base,US,US-NM,32.8525009155,-106.107002258,large_airport,0,30,True
HMT,Hemet Ryan Airport,US,US-CA,33.7340011597,-117.023002625,small_airport,0,10,True
HNB,Huntingburg Airport,US,US-IN,38.2490005493,-86.95369720459999,small_airport,0,10,True
HSH,Henderson Executive Airport,US,US-NV,35.9728012085,-115.134002686,small_airport,0,10,True
HOB,Lea County Regional Airport,US,US-NM,32.6875,-103.2170029,medium_airport,112,20,True
HON,Huron Regional Airport,US,US-SD,44.38520050048828,-98.22850036621094,medium_airport,0,20,False
HOP,Campbell AAF (Fort Campbell) Air Field,US,US-KY,36.668598175,-87.49620056150002,medium_airport,0,20,True
HOT,Memorial Field,US,US-AR,34.47800064086914,-93.09619903564453,medium_airport,0,20,True
HOU,William P Hobby Airport,US,US-TX,29.64539909,-95.27890015,large_airport,9847,30,True
HPN,Westchester County Airport,US,US-NY,41.06700134277344,-73.70760345458984,medium_airport,1888,20,False
HPT,Hampton Municipal Airport,US,US-IA,42.7237014771,-93.22630310059999,small_airport,0,10,False
HPY,Baytown Airport,US,US-TX,29.786100387599998,-94.95269775390001,small_airport,0,10,True
HQM,Bowerman Airport,US,US-WA,46.971199035599994,-123.93699646,medium_airport,0,20,False
HES,Hermiston Municipal Airport,US,US-OR,45.828223,-119.259024,small_airport,0,10,False
HRL,Valley International Airport,US,US-TX,26.228500366210938,-97.65440368652344,medium_airport,731,20,True
HRO,Boone County Airport,US,US-AR,36.26150131225586,-93.15470123291016,medium_airport,0,20,True
HSB,Harrisburg-Raleigh Airport,US,US-IL,37.81129837,-88.5503006,small_airport,0,10,True
HNC,Billy Mitchell Airport,US,US-NC,35.232799530029,-75.617797851562,small_airport,0,10,False
THP,Hot Springs County Airport,US,US-WY,43.713602,-108.389687,small_airport,0,10,False
HSI,Hastings Municipal Airport,US,US-NE,40.6053009033,-98.42790222170001,small_airport,0,10,False
HSP,Ingalls Field,US,US-VA,37.95140076,-79.83390045,small_airport,0,10,False
HST,Homestead ARB Airport,US,US-FL,25.48859978,-80.38359833,medium_airport,0,20,False
HSV,Huntsville International Carl T Jones Field,US,US-AL,34.637199401855,-86.775100708008,large_airport,1719,30,True
HTH,Hawthorne Industrial Airport,US,US-NV,38.544399,-118.634002,small_airport,0,10,True
HTL,Roscommon County - Blodgett Memorial Airport,US,US-MI,44.359798,-84.671095,small_airport,0,10,False
HTO,East Hampton Airport,US,US-NY,40.95959854,-72.25180054,small_airport,0,10,False
HTS,Tri-State/Milton J. Ferguson Field,US,US-WV,38.36669922,-82.55799866,large_airport,44,30,False
HTW,Lawrence County Airpark,US,US-OH,38.4193,-82.494301,small_airport,0,10,False
HUA,Redstone Army Air Field,US,US-AL,34.67869949,-86.68479919,medium_airport,0,20,True
HUF,"Terre Haute Regional Airport, Hulman Field",US,US-IN,39.4515,-87.307602,medium_airport,0,20,True
HUL,Houlton International Airport,US,US-ME,46.1231002808,-67.792098999,medium_airport,0,20,False
HUM,Houma Terrebonne Airport,US,US-LA,29.5664997101,-90.6604003906,small_airport,0,10,True
HUT,Hutchinson Municipal Airport,US,US-KS,38.0654983521,-97.86060333250002,medium_airport,0,20,True
HVE,Hanksville Airport,US,US-UT,38.417999267599996,-110.70400238,small_airport,0,10,True
HVN,Tweed New Haven Airport,US,US-CT,41.26369858,-72.88680267,medium_airport,184,20,False
HVR,Havre City County Airport,US,US-MT,48.54299927,-109.762001,medium_airport,0,20,False
HVS,Hartsville Regional Airport,US,US-SC,34.4030990601,-80.11920166019999,small_airport,0,10,False
HWD,Hayward Executive Airport,US,US-CA,37.659198761,-122.122001648,small_airport,0,10,True
HWO,North Perry Airport,US,US-FL,26.0012,-80.2407,small_airport,0,10,False
WSH,Brookhaven Airport,US,US-NY,40.8218994141,-72.86940002440001,small_airport,0,10,False
HHH,Hilton Head Airport,US,US-SC,32.2243995667,-80.6975021362,small_airport,391,10,False
HYA,Barnstable Municipal Boardman Polando Field,US,US-MA,41.66930008,-70.28040314,medium_airport,6,20,False
HYR,Sawyer County Airport,US,US-WI,46.025199890100005,-91.44429779050002,medium_airport,0,20,False
HYS,Hays Regional Airport,US,US-KS,38.84220123,-99.27320099,medium_airport,206,20,True
HZL,Hazleton Municipal Airport,US,US-PA,40.986801147499996,-75.9949035645,small_airport,0,10,False
JFN,Northeast Ohio Regional Airport,US,US-OH,41.7779998779,-80.6955032349,small_airport,0,10,False
IAB,Mc Connell Air Force Base,US,US-KS,37.62189865,-97.26820374,medium_airport,0,20,True
IAD,Washington Dulles International Airport,US,US-DC,38.94449997,-77.45580292,large_airport,11396,30,False
IAG,Niagara Falls International Airport,US,US-NY,43.1072998046875,-78.94619750976562,medium_airport,84,20,False
IAH,George Bush Intercontinental Houston Airport,US,US-TX,29.984399795532227,-95.34140014648438,large_airport,29543,30,True
ICL,Schenck Field,US,US-IA,40.72180176,-95.02639771,small_airport,0,10,False
ICT,Wichita Eisenhower National Airport,US,US-KS,37.649899,-97.433098,large_airport,1758,30,True
IDA,Idaho Falls Regional Airport,US,US-ID,43.514599,-112.070999,medium_airport,431,20,False
IDI,Indiana County/Jimmy Stewart Fld/ Airport,US,US-PA,40.63219833,-79.10549927,small_airport,0,10,False
IDP,Independence Municipal Airport,US,US-KS,37.1584014893,-95.77839660640001,small_airport,0,10,True
XPR,Pine Ridge Airport,US,US-SD,43.0224990845,-102.511001587,small_airport,0,10,False
IFA,Iowa Falls Municipal Airport,US,US-IA,42.4707984924,-93.2699966431,small_airport,0,10,False
IFP,Laughlin Bullhead International Airport,US,US-AZ,35.15739822,-114.5599976,small_airport,0,10,True
IGM,Kingman Airport,US,US-AZ,35.259498596191406,-113.93800354003906,small_airport,0,10,True
IKK,Greater Kankakee Airport,US,US-IL,41.07139968869999,-87.8462982178,medium_airport,0,20,False
ILE,Skylark Field,US,US-TX,31.0858001709,-97.6865005493,small_airport,0,10,True
ILG,New Castle Airport,US,US-DE,39.67869949,-75.60649872,medium_airport,0,20,False
ILM,Wilmington International Airport,US,US-NC,34.270599365234375,-77.90260314941406,medium_airport,1142,20,False
ILN,Wilmington Airpark,US,US-OH,39.427898407,-83.792098999,medium_airport,0,20,False
IML,Imperial Municipal Airport,US,US-NE,40.50930023,-101.6210022,small_airport,0,10,False
IMM,Immokalee Regional Airport,US,US-FL,26.43320084,-81.40100098,small_airport,0,10,False
MDN,Madison Municipal Airport,US,US-IN,38.75889969,-85.46549988,small_airport,0,10,True
IMT,Ford Airport,US,US-MI,45.8184013367,-88.1145019531,small_airport,112,10,False
IND,Indianapolis International Airport,US,US-IN,39.7173,-86.294403,large_airport,7621,30,True
INK,Winkler County Airport,US,US-TX,31.779600143399996,-103.200996399,medium_airport,0,20,True
INL,Falls International Airport,US,US-MN,48.566200256347656,-93.4030990600586,medium_airport,104,20,False
INS,Creech Air Force Base,US,US-NV,36.587200164799995,-115.672996521,small_airport,0,10,True
INT,Smith Reynolds Airport,US,US-NC,36.13370132446289,-80.22200012207031,medium_airport,0,20,False
INW,Winslow Lindbergh Regional Airport,US,US-AZ,35.021900177,-110.722999573,medium_airport,0,20,True
IOW,Iowa City Municipal Airport,US,US-IA,41.639198303200004,-91.5465011597,small_airport,0,10,False
IPL,Imperial County Airport,US,US-CA,32.834201812699995,-115.57900238,medium_airport,0,20,True
IPT,Williamsport Regional Airport,US,US-PA,41.241798400878906,-76.92109680175781,medium_airport,0,20,False
IRK,Kirksville Regional Airport,US,US-MO,40.09349822998047,-92.5448989868164,medium_airport,0,20,False
IRS,Kirsch Municipal Airport,US,US-MI,41.81330109,-85.43900299,small_airport,0,10,False
ISM,Kissimmee Gateway Airport,US,US-FL,28.2898006439,-81.4371032715,medium_airport,0,20,False
ISN,Sloulin Field International Airport,US,US-ND,48.177898407,-103.641998291,medium_airport,120,20,False
ISO,Kinston Regional Jetport At Stallings Field,US,US-NC,35.331401825,-77.60880279540001,medium_airport,0,20,False
